file_path,label
FixedDataset\Happy\1073_WSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_DFA_HAP_XX.wav,2
FixedDataset\Happy\1074_DFA_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_DFA_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_DFA_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_DFA_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_IEO_HAP_HI.wav,2
FixedDataset\Happy\1074_IEO_HAP_HI_aug0.wav,2
FixedDataset\Happy\1074_IEO_HAP_HI_aug1.wav,2
FixedDataset\Happy\1074_IEO_HAP_HI_aug2.wav,2
FixedDataset\Happy\1074_IEO_HAP_HI_aug3.wav,2
FixedDataset\Happy\1074_IEO_HAP_LO.wav,2
FixedDataset\Happy\1074_IEO_HAP_LO_aug0.wav,2
FixedDataset\Happy\1074_IEO_HAP_LO_aug1.wav,2
FixedDataset\Happy\1074_IEO_HAP_LO_aug2.wav,2
FixedDataset\Happy\1074_IEO_HAP_LO_aug3.wav,2
FixedDataset\Happy\1074_IEO_HAP_MD.wav,2
FixedDataset\Happy\1074_IEO_HAP_MD_aug0.wav,2
FixedDataset\Happy\1074_IEO_HAP_MD_aug1.wav,2
FixedDataset\Happy\1074_IEO_HAP_MD_aug2.wav,2
FixedDataset\Happy\1074_IEO_HAP_MD_aug3.wav,2
FixedDataset\Happy\1074_IOM_HAP_XX.wav,2
FixedDataset\Happy\1074_IOM_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_IOM_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_IOM_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_IOM_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_ITH_HAP_XX.wav,2
FixedDataset\Happy\1074_ITH_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_ITH_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_ITH_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_ITH_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_ITS_HAP_XX.wav,2
FixedDataset\Happy\1074_ITS_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_ITS_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_ITS_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_ITS_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_IWL_HAP_XX.wav,2
FixedDataset\Happy\1074_IWL_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_IWL_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_IWL_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_IWL_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_IWW_HAP_XX.wav,2
FixedDataset\Happy\1074_IWW_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_IWW_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_IWW_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_IWW_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_MTI_HAP_XX.wav,2
FixedDataset\Happy\1074_MTI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_MTI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_MTI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_MTI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_TAI_HAP_XX.wav,2
FixedDataset\Happy\1074_TAI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_TAI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_TAI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_TAI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_TIE_HAP_XX.wav,2
FixedDataset\Happy\1074_TIE_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_TIE_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_TIE_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_TIE_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_TSI_HAP_XX.wav,2
FixedDataset\Happy\1074_TSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_TSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_TSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_TSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1074_WSI_HAP_XX.wav,2
FixedDataset\Happy\1074_WSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1074_WSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1074_WSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1074_WSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_DFA_HAP_XX.wav,2
FixedDataset\Happy\1075_DFA_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_DFA_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_DFA_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_DFA_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_IEO_HAP_HI.wav,2
FixedDataset\Happy\1075_IEO_HAP_HI_aug0.wav,2
FixedDataset\Happy\1075_IEO_HAP_HI_aug1.wav,2
FixedDataset\Happy\1075_IEO_HAP_HI_aug2.wav,2
FixedDataset\Happy\1075_IEO_HAP_HI_aug3.wav,2
FixedDataset\Happy\1075_IEO_HAP_LO.wav,2
FixedDataset\Happy\1075_IEO_HAP_LO_aug0.wav,2
FixedDataset\Happy\1075_IEO_HAP_LO_aug1.wav,2
FixedDataset\Happy\1075_IEO_HAP_LO_aug2.wav,2
FixedDataset\Happy\1075_IEO_HAP_LO_aug3.wav,2
FixedDataset\Happy\1075_IEO_HAP_MD.wav,2
FixedDataset\Happy\1075_IEO_HAP_MD_aug0.wav,2
FixedDataset\Happy\1075_IEO_HAP_MD_aug1.wav,2
FixedDataset\Happy\1075_IEO_HAP_MD_aug2.wav,2
FixedDataset\Happy\1075_IEO_HAP_MD_aug3.wav,2
FixedDataset\Happy\1075_IOM_HAP_XX.wav,2
FixedDataset\Happy\1075_IOM_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_IOM_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_IOM_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_IOM_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_ITH_HAP_XX.wav,2
FixedDataset\Happy\1075_ITH_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_ITH_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_ITH_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_ITH_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_ITS_HAP_XX.wav,2
FixedDataset\Happy\1075_ITS_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_ITS_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_ITS_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_ITS_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_IWL_HAP_XX.wav,2
FixedDataset\Happy\1075_IWL_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_IWL_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_IWL_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_IWL_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_IWW_HAP_XX.wav,2
FixedDataset\Happy\1075_IWW_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_IWW_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_IWW_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_IWW_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_MTI_HAP_XX.wav,2
FixedDataset\Happy\1075_MTI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_MTI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_MTI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_MTI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_TAI_HAP_XX.wav,2
FixedDataset\Happy\1075_TAI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_TAI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_TAI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_TAI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_TIE_HAP_XX.wav,2
FixedDataset\Happy\1075_TIE_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_TIE_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_TIE_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_TIE_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_TSI_HAP_XX.wav,2
FixedDataset\Happy\1075_TSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_TSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_TSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_TSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1075_WSI_HAP_XX.wav,2
FixedDataset\Happy\1075_WSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1075_WSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1075_WSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1075_WSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_DFA_HAP_XX.wav,2
FixedDataset\Happy\1076_DFA_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_DFA_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_DFA_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_DFA_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_IEO_HAP_HI.wav,2
FixedDataset\Happy\1076_IEO_HAP_HI_aug0.wav,2
FixedDataset\Happy\1076_IEO_HAP_HI_aug1.wav,2
FixedDataset\Happy\1076_IEO_HAP_HI_aug2.wav,2
FixedDataset\Happy\1076_IEO_HAP_HI_aug3.wav,2
FixedDataset\Happy\1076_IEO_HAP_LO.wav,2
FixedDataset\Happy\1076_IEO_HAP_LO_aug0.wav,2
FixedDataset\Happy\1076_IEO_HAP_LO_aug1.wav,2
FixedDataset\Happy\1076_IEO_HAP_LO_aug2.wav,2
FixedDataset\Happy\1076_IEO_HAP_LO_aug3.wav,2
FixedDataset\Happy\1076_IEO_HAP_MD.wav,2
FixedDataset\Happy\1076_IEO_HAP_MD_aug0.wav,2
FixedDataset\Happy\1076_IEO_HAP_MD_aug1.wav,2
FixedDataset\Happy\1076_IEO_HAP_MD_aug2.wav,2
FixedDataset\Happy\1076_IEO_HAP_MD_aug3.wav,2
FixedDataset\Happy\1076_IOM_HAP_XX.wav,2
FixedDataset\Happy\1076_IOM_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_IOM_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_IOM_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_IOM_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_ITH_HAP_XX.wav,2
FixedDataset\Happy\1076_ITH_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_ITH_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_ITH_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_ITH_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_ITS_HAP_XX.wav,2
FixedDataset\Happy\1076_ITS_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_ITS_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_ITS_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_ITS_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_IWL_HAP_XX.wav,2
FixedDataset\Happy\1076_IWL_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_IWL_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_IWL_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_IWL_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_IWW_HAP_XX.wav,2
FixedDataset\Happy\1076_IWW_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_IWW_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_IWW_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_IWW_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_MTI_HAP_XX.wav,2
FixedDataset\Happy\1076_MTI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_MTI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_MTI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_MTI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_TAI_HAP_XX.wav,2
FixedDataset\Happy\1076_TAI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_TAI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_TAI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_TAI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_TIE_HAP_XX.wav,2
FixedDataset\Happy\1076_TIE_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_TIE_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_TIE_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_TIE_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_TSI_HAP_XX.wav,2
FixedDataset\Happy\1076_TSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_TSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_TSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_TSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1076_WSI_HAP_XX.wav,2
FixedDataset\Happy\1076_WSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1076_WSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1076_WSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1076_WSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_DFA_HAP_XX.wav,2
FixedDataset\Happy\1077_DFA_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_DFA_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_DFA_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_DFA_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_IEO_HAP_HI.wav,2
FixedDataset\Happy\1077_IEO_HAP_HI_aug0.wav,2
FixedDataset\Happy\1077_IEO_HAP_HI_aug1.wav,2
FixedDataset\Happy\1077_IEO_HAP_HI_aug2.wav,2
FixedDataset\Happy\1077_IEO_HAP_HI_aug3.wav,2
FixedDataset\Happy\1077_IEO_HAP_LO.wav,2
FixedDataset\Happy\1077_IEO_HAP_LO_aug0.wav,2
FixedDataset\Happy\1077_IEO_HAP_LO_aug1.wav,2
FixedDataset\Happy\1077_IEO_HAP_LO_aug2.wav,2
FixedDataset\Happy\1077_IEO_HAP_LO_aug3.wav,2
FixedDataset\Happy\1077_IEO_HAP_MD.wav,2
FixedDataset\Happy\1077_IEO_HAP_MD_aug0.wav,2
FixedDataset\Happy\1077_IEO_HAP_MD_aug1.wav,2
FixedDataset\Happy\1077_IEO_HAP_MD_aug2.wav,2
FixedDataset\Happy\1077_IEO_HAP_MD_aug3.wav,2
FixedDataset\Happy\1077_IOM_HAP_XX.wav,2
FixedDataset\Happy\1077_IOM_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_IOM_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_IOM_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_IOM_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_ITH_HAP_XX.wav,2
FixedDataset\Happy\1077_ITH_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_ITH_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_ITH_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_ITH_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_ITS_HAP_XX.wav,2
FixedDataset\Happy\1077_ITS_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_ITS_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_ITS_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_ITS_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_IWL_HAP_XX.wav,2
FixedDataset\Happy\1077_IWL_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_IWL_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_IWL_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_IWL_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_IWW_HAP_XX.wav,2
FixedDataset\Happy\1077_IWW_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_IWW_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_IWW_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_IWW_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_MTI_HAP_XX.wav,2
FixedDataset\Happy\1077_MTI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_MTI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_MTI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_MTI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_TAI_HAP_XX.wav,2
FixedDataset\Happy\1077_TAI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_TAI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_TAI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_TAI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_TIE_HAP_XX.wav,2
FixedDataset\Happy\1077_TIE_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_TIE_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_TIE_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_TIE_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_TSI_HAP_XX.wav,2
FixedDataset\Happy\1077_TSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_TSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_TSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_TSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1077_WSI_HAP_XX.wav,2
FixedDataset\Happy\1077_WSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1077_WSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1077_WSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1077_WSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_DFA_HAP_XX.wav,2
FixedDataset\Happy\1078_DFA_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_DFA_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_DFA_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_DFA_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_IEO_HAP_HI.wav,2
FixedDataset\Happy\1078_IEO_HAP_HI_aug0.wav,2
FixedDataset\Happy\1078_IEO_HAP_HI_aug1.wav,2
FixedDataset\Happy\1078_IEO_HAP_HI_aug2.wav,2
FixedDataset\Happy\1078_IEO_HAP_HI_aug3.wav,2
FixedDataset\Happy\1078_IEO_HAP_LO.wav,2
FixedDataset\Happy\1078_IEO_HAP_LO_aug0.wav,2
FixedDataset\Happy\1078_IEO_HAP_LO_aug1.wav,2
FixedDataset\Happy\1078_IEO_HAP_LO_aug2.wav,2
FixedDataset\Happy\1078_IEO_HAP_LO_aug3.wav,2
FixedDataset\Happy\1078_IEO_HAP_MD.wav,2
FixedDataset\Happy\1078_IEO_HAP_MD_aug0.wav,2
FixedDataset\Happy\1078_IEO_HAP_MD_aug1.wav,2
FixedDataset\Happy\1078_IEO_HAP_MD_aug2.wav,2
FixedDataset\Happy\1078_IEO_HAP_MD_aug3.wav,2
FixedDataset\Happy\1078_IOM_HAP_XX.wav,2
FixedDataset\Happy\1078_IOM_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_IOM_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_IOM_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_IOM_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_ITH_HAP_XX.wav,2
FixedDataset\Happy\1078_ITH_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_ITH_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_ITH_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_ITH_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_ITS_HAP_XX.wav,2
FixedDataset\Happy\1078_ITS_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_ITS_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_ITS_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_ITS_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_IWL_HAP_XX.wav,2
FixedDataset\Happy\1078_IWL_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_IWL_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_IWL_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_IWL_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_IWW_HAP_XX.wav,2
FixedDataset\Happy\1078_IWW_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_IWW_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_IWW_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_IWW_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_MTI_HAP_XX.wav,2
FixedDataset\Happy\1078_MTI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_MTI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_MTI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_MTI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_TAI_HAP_XX.wav,2
FixedDataset\Happy\1078_TAI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_TAI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_TAI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_TAI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_TIE_HAP_XX.wav,2
FixedDataset\Happy\1078_TIE_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_TIE_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_TIE_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_TIE_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_TSI_HAP_XX.wav,2
FixedDataset\Happy\1078_TSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_TSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_TSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_TSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1078_WSI_HAP_XX.wav,2
FixedDataset\Happy\1078_WSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1078_WSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1078_WSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1078_WSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_DFA_HAP_XX.wav,2
FixedDataset\Happy\1079_DFA_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_DFA_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_DFA_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_DFA_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_IEO_HAP_HI.wav,2
FixedDataset\Happy\1079_IEO_HAP_HI_aug0.wav,2
FixedDataset\Happy\1079_IEO_HAP_HI_aug1.wav,2
FixedDataset\Happy\1079_IEO_HAP_HI_aug2.wav,2
FixedDataset\Happy\1079_IEO_HAP_HI_aug3.wav,2
FixedDataset\Happy\1079_IEO_HAP_LO.wav,2
FixedDataset\Happy\1079_IEO_HAP_LO_aug0.wav,2
FixedDataset\Happy\1079_IEO_HAP_LO_aug1.wav,2
FixedDataset\Happy\1079_IEO_HAP_LO_aug2.wav,2
FixedDataset\Happy\1079_IEO_HAP_LO_aug3.wav,2
FixedDataset\Happy\1079_IEO_HAP_MD.wav,2
FixedDataset\Happy\1079_IEO_HAP_MD_aug0.wav,2
FixedDataset\Happy\1079_IEO_HAP_MD_aug1.wav,2
FixedDataset\Happy\1079_IEO_HAP_MD_aug2.wav,2
FixedDataset\Happy\1079_IEO_HAP_MD_aug3.wav,2
FixedDataset\Happy\1079_IOM_HAP_XX.wav,2
FixedDataset\Happy\1079_IOM_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_IOM_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_IOM_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_IOM_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_ITH_HAP_XX.wav,2
FixedDataset\Happy\1079_ITH_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_ITH_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_ITH_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_ITH_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_ITS_HAP_XX.wav,2
FixedDataset\Happy\1079_ITS_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_ITS_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_ITS_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_ITS_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_IWL_HAP_XX.wav,2
FixedDataset\Happy\1079_IWL_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_IWL_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_IWL_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_IWL_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_IWW_HAP_XX.wav,2
FixedDataset\Happy\1079_IWW_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_IWW_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_IWW_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_IWW_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_MTI_HAP_XX.wav,2
FixedDataset\Happy\1079_MTI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_MTI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_MTI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_MTI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_TAI_HAP_XX.wav,2
FixedDataset\Happy\1079_TAI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_TAI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_TAI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_TAI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_TIE_HAP_XX.wav,2
FixedDataset\Happy\1079_TIE_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_TIE_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_TIE_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_TIE_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_TSI_HAP_XX.wav,2
FixedDataset\Happy\1079_TSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_TSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_TSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_TSI_HAP_XX_aug3.wav,2
FixedDataset\Happy\1079_WSI_HAP_XX.wav,2
FixedDataset\Happy\1079_WSI_HAP_XX_aug0.wav,2
FixedDataset\Happy\1079_WSI_HAP_XX_aug1.wav,2
FixedDataset\Happy\1079_WSI_HAP_XX_aug2.wav,2
FixedDataset\Happy\1079_WSI_HAP_XX_aug3.wav,2
